datetime,account,category,amount,currency,note,record_type
2025-12-21 00:00:00,Two,五金,-150.0,TWD,金紙,transaction
2025-12-21 00:00:00,Two,補給,50.0,TWD,From Kryptonite,transaction
2025-12-21 00:00:00,Two,補給,2000.0,TWD,From Kryptonite,transaction
2025-12-21 00:00:00,Two,汽啪,-140.0,TWD,,transaction
2025-12-21 00:00:00,Two,補給,140.0,TWD,,transaction
2025-12-21 00:00:00,Two,增肥,-1100.0,TWD,義大利麵,transaction
2025-12-21 00:00:00,Two,五金,-700.0,TWD,聖誕樹裝飾,transaction
2025-12-21 00:00:00,Two,五金,-230.0,TWD,聖誕樹裝飾,transaction
2025-12-21 00:00:00,Two,該死,-2800.0,TWD,保安宮點燈,transaction
2025-12-22 00:00:00,One,增肥,-55.0,TWD,可不可,transaction
2025-12-22 00:00:00,Two,增肥,-127.0,TWD,路易莎,transaction
2025-12-22 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2025-12-22 00:00:00,One,轉出至 借錢,-16133.0,TWD,,transfer
2025-12-22 00:00:00,借錢,轉入自 One,16133.0,TWD,,transfer
2025-12-23 00:00:00,Two,增肥,-127.0,TWD,路易莎,transaction
2025-12-23 00:00:00,Two,五金,-237.0,TWD,iPhone保護貼,transaction
2025-12-23 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2025-12-23 00:00:00,Two,汽暖,-1287.0,TWD,,transaction
2025-12-23 00:00:00,Two,該死,-170.0,TWD,原神,transaction
2025-12-24 00:00:00,One,增肥,-224.0,TWD,麥噹噹,transaction
2025-12-24 00:00:00,One,增肥,-38.0,TWD,711,transaction
2025-12-24 00:00:00,One,寶包,-223.0,TWD,Uber Eats,transaction
2025-12-24 00:00:00,One,汽啪,-170.0,TWD,,transaction
2025-12-24 00:00:00,One,增肥,-60.0,TWD,豆花,transaction
2025-12-24 00:00:00,Two,汽啪,-50.0,TWD,,transaction
2025-12-24 00:00:00,Two,增肥,-930.0,TWD,Pizza,transaction
2025-12-25 00:00:00,Two,增肥,-75.0,TWD,711,transaction
2025-12-25 00:00:00,Two,增肥,-521.0,TWD,Costco,transaction
2025-12-25 00:00:00,Two,增肥,-642.0,TWD,Costco,transaction
2025-12-25 00:00:00,Two,增肥,-1572.0,TWD,Costco,transaction
2025-12-25 00:00:00,Two,汽啪,-185.0,TWD,,transaction
2025-12-25 00:00:00,Two,增肥,-23.0,TWD,711,transaction
2025-12-26 00:00:00,One,汽啪,-170.0,TWD,,transaction
2025-12-26 00:00:00,One,增肥,-17.0,TWD,711,transaction
2025-12-26 00:00:00,One,寶包,-268.0,TWD,Uber Eats,transaction
2025-12-26 00:00:00,Two,增肥,-116.0,TWD,飲料,transaction
2025-12-26 00:00:00,Two,增肥,-506.0,TWD,環球,transaction
2025-12-26 00:00:00,Two,增肥,-98.0,TWD,糖果,transaction
2025-12-27 00:00:00,One,該死,-3299.0,TWD,原神,transaction
2025-12-27 00:00:00,One,五金,-170.0,TWD,,transaction
2025-12-27 00:00:00,Two,增肥,-92.0,TWD,711,transaction
2025-12-27 00:00:00,Two,增肥,-733.0,TWD,氣泡水氣瓶,transaction
2025-12-27 00:00:00,Two,五金,-336.0,TWD,電費,transaction
2025-12-27 00:00:00,Two,增肥,-391.0,TWD,鹹酥雞,transaction
2025-12-28 00:00:00,Two,增肥,-250.0,TWD,美好牛肉湯,transaction
2025-12-28 00:00:00,Two,增肥,-127.0,TWD,路易莎,transaction
2025-12-28 00:00:00,Two,該死,-5319.0,TWD,天下南隅,transaction
2025-12-28 00:00:00,Two,增肥,-150.0,TWD,甜甜圈,transaction
2025-12-28 00:00:00,Two,增肥,-60.0,TWD,宣福居,transaction
2025-12-28 00:00:00,Two,增肥,-600.0,TWD,越南烤雞王,transaction
2025-12-28 00:00:00,Two,增肥,-255.0,TWD,甜點,transaction
2025-12-28 00:00:00,Two,補給,255.0,TWD,From Kryptonite,transaction
2025-12-28 00:00:00,Two,增肥,-28.0,TWD,711,transaction
2025-12-28 00:00:00,Two,增肥,-70.0,TWD,八寶冰,transaction
2025-12-28 00:00:00,Two,增肥,-180.0,TWD,悅津鹹粥,transaction
2025-12-29 00:00:00,Two,增肥,-60.0,TWD,米糕,transaction
2025-12-29 00:00:00,Two,增肥,-380.0,TWD,Sui33,transaction
2025-12-29 00:00:00,Two,增肥,-290.0,TWD,Here Kyoto,transaction
2025-12-29 00:00:00,Two,汽車,-110.0,TWD,洗車,transaction
2025-12-29 00:00:00,Two,汽暖,-1291.0,TWD,,transaction
2025-12-29 00:00:00,Two,增肥,-20.0,TWD,水煎包,transaction
2025-12-29 00:00:00,Two,增肥,-1020.0,TWD,OAKLA&BARK,transaction
2025-12-29 00:00:00,Two,增肥,-65.0,TWD,飲料,transaction
2025-12-29 00:00:00,Two,補給,65.0,TWD,From Kryptonite,transaction
2025-12-29 00:00:00,Two,增肥,-360.0,TWD,牛肉湯,transaction
2025-12-29 00:00:00,Two,增肥,-85.0,TWD,肉粽,transaction
2025-12-30 00:00:00,One,該死,-4113.0,TWD,絕區零,transaction
2025-12-30 00:00:00,One,薪資,92086.0,TWD,,transaction
2025-12-30 00:00:00,Two,增肥,-700.0,TWD,吃麵吧,transaction
2025-12-30 00:00:00,Two,汽啪,-50.0,TWD,,transaction
2025-12-30 00:00:00,Two,增肥,-250.0,TWD,草莓瓜瓜🧊,transaction
2025-12-30 00:00:00,Two,增肥,-165.0,TWD,Starbucks,transaction
2025-12-30 00:00:00,Two,增肥,-380.0,TWD,すき家,transaction
2025-12-30 00:00:00,Two,汽啪,-240.0,TWD,,transaction
2025-12-30 00:00:00,Two,增肥,-90.0,TWD,711,transaction
2025-12-30 00:00:00,寶包,苦口,-250.0,TWD,婦產科,transaction
2025-12-30 00:00:00,台股,賭博,185.0,TWD,,transaction
2025-12-31 00:00:00,One,增肥,-320.0,TWD,Spotify,transaction
2025-12-31 00:00:00,One,寶包,-221.0,TWD,Uber Eats,transaction
2025-12-31 00:00:00,One,汽啪,-170.0,TWD,,transaction
2025-12-31 00:00:00,One,補給,17.39,TWD,調賬,transaction
2025-12-31 00:00:00,Two,增肥,-1415.0,TWD,涓豆腐,transaction
2025-12-31 00:00:00,One,帳單,-1750.0,TWD,調賬,transaction
2025-12-31 00:00:00,借錢,帳單,-4568.5,TWD,利息,transaction
2025-12-31 00:00:00,美股,賭博,3270.0,USD,,transaction
2025-12-31 00:00:00,One,轉出至 Two,-63450.0,TWD,,transfer
2025-12-31 00:00:00,Two,轉入自 One,63450.0,TWD,,transfer
2026-01-01 00:00:00,One,該死,-660.0,TWD,絕區零,transaction
2026-01-01 00:00:00,Two,增肥,-1160.0,TWD,Tamed Cafe,transaction
2026-01-01 00:00:00,Two,增肥,-75.0,TWD,大苑子,transaction
2026-01-01 00:00:00,One,五金,-330.0,TWD,iCloud,transaction
2026-01-02 00:00:00,One,增肥,-203.0,TWD,,transaction
2026-01-02 00:00:00,Two,增肥,-127.0,TWD,路易莎,transaction
2026-01-02 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-02 00:00:00,Two,五金,-1649.0,TWD,暖氣機,transaction
2026-01-02 00:00:00,Two,增肥,-2353.0,TWD,Costco,transaction
2026-01-03 00:00:00,Two,增肥,-170.0,TWD,早餐,transaction
2026-01-03 00:00:00,Two,增肥,-65.0,TWD,711,transaction
2026-01-03 00:00:00,Two,五金,-237.0,TWD,iPhone保護貼,transaction
2026-01-03 00:00:00,Two,帳單,-613.0,TWD,罰單,transaction
2026-01-03 00:00:00,Two,增肥,-256.0,TWD,無印,transaction
2026-01-03 00:00:00,Two,增肥,-70.0,TWD,泡芙,transaction
2026-01-03 00:00:00,Two,五金,-3087.0,TWD,IKEA 衣櫃、玄關櫃,transaction
2026-01-04 00:00:00,Two,增肥,-383.0,TWD,韓式,transaction
2026-01-04 00:00:00,Two,增肥,-79.0,TWD,抿茶,transaction
2026-01-04 00:00:00,Two,苦口,-1436.0,TWD,維他命,transaction
2026-01-04 00:00:00,Two,五金,-650.0,TWD,Google One,transaction
2026-01-04 00:00:00,寶包,苦口,-1050.0,TWD,馬偕急診,transaction
2026-01-05 00:00:00,Two,增肥,-80.0,TWD,50嵐,transaction
2026-01-05 00:00:00,Two,增肥,-200.0,TWD,水餃,transaction
2026-01-05 00:00:00,Two,汽啪,-350.0,TWD,,transaction
2026-01-05 00:00:00,Two,汽暖,-1325.0,TWD,,transaction
2026-01-05 00:00:00,Two,增肥,-344.0,TWD,麥噹噹,transaction
2026-01-05 00:00:00,Two,增肥,-105.0,TWD,711,transaction
2026-01-05 00:00:00,Two,苦口,-610.0,TWD,婦產科,transaction
2026-01-05 00:00:00,Two,睡覺,-24000.0,TWD,房租,transaction
2026-01-05 00:00:00,Two,汽啪,-4000.0,TWD,車位,transaction
2026-01-05 00:00:00,Two,補給,32000.0,TWD,From Kryptonite 房租 車位 便當,transaction
2026-01-05 00:00:00,Two,增肥,-4000.0,TWD,便當,transaction
2026-01-06 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-06 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-06 00:00:00,One,增肥,-120.0,TWD,Uber Eats 訂閱,transaction
2026-01-07 00:00:00,One,孝親,-5000.0,TWD,,transaction
2026-01-07 00:00:00,Two,增肥,-622.0,TWD,雙月,transaction
2026-01-07 00:00:00,Two,增肥,-55.0,TWD,711,transaction
2026-01-07 00:00:00,Two,該死,-6580.0,TWD,原神,transaction
2026-01-07 00:00:00,Two,五金,-225.0,TWD,豆腐切割器,transaction
2026-01-07 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-08 00:00:00,One,增肥,-220.0,TWD,麥噹噹,transaction
2026-01-08 00:00:00,One,增肥,-75.0,TWD,珍煮丹,transaction
2026-01-08 00:00:00,One,熊仔,-224.0,TWD,Uber Eats,transaction
2026-01-08 00:00:00,One,熊仔,-80.0,TWD,711,transaction
2026-01-08 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-08 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-09 00:00:00,One,增肥,-225.0,TWD,中餐,transaction
2026-01-09 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-09 00:00:00,Two,孝親,-2540.0,TWD,過年禮盒,transaction
2026-01-09 00:00:00,Two,五金,-5490.0,TWD,冷暖風扇,transaction
2026-01-09 00:00:00,Two,增肥,-572.0,TWD,Uber Eats,transaction
2026-01-09 00:00:00,Two,熊仔,-4720.0,TWD,滴雞精,transaction
2026-01-10 00:00:00,Two,增肥,-435.0,TWD,早餐,transaction
2026-01-10 00:00:00,Two,增肥,-160.0,TWD,星巴克,transaction
2026-01-10 00:00:00,Two,增肥,-195.0,TWD,約翰紅茶,transaction
2026-01-10 00:00:00,Two,增肥,-69.0,TWD,711,transaction
2026-01-11 00:00:00,Two,五金,-70.0,TWD,711,transaction
2026-01-11 00:00:00,Two,增肥,-528.0,TWD,全聯,transaction
2026-01-11 00:00:00,Two,五金,-400.0,TWD,全聯,transaction
2026-01-11 00:00:00,Two,增肥,-790.0,TWD,薑母鴨,transaction
2026-01-11 00:00:00,One,保險,-2833.0,TWD,,transaction
2026-01-12 00:00:00,One,增肥,-185.0,TWD,早餐,transaction
2026-01-12 00:00:00,One,講話,-376.0,TWD,,transaction
2026-01-12 00:00:00,One,增肥,-28.0,TWD,711,transaction
2026-01-12 00:00:00,One,薪資,32488.0,TWD,,transaction
2026-01-12 00:00:00,Two,汽啪,-200.0,TWD,,transaction
2026-01-12 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-12 00:00:00,Two,增肥,-453.0,TWD,Burger King,transaction
2026-01-12 00:00:00,Two,苦口,-1296.0,TWD,葉酸,transaction
2026-01-12 00:00:00,Two,增肥,-35.0,TWD,711,transaction
2026-01-12 00:00:00,寶包,苦口,-640.0,TWD,,transaction
2026-01-13 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-13 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-13 00:00:00,Two,增肥,-65.0,TWD,豆花,transaction
2026-01-13 00:00:00,Two,增肥,-90.0,TWD,泡芙,transaction
2026-01-14 00:00:00,One,增肥,-215.0,TWD,朱記,transaction
2026-01-14 00:00:00,One,該死,-13660.0,TWD,原神,transaction
2026-01-14 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-14 00:00:00,One,增肥,-215.0,TWD,朱記,transaction
2026-01-14 00:00:00,Two,增肥,-165.0,TWD,路易莎,transaction
2026-01-14 00:00:00,Two,汽車,-11619.0,TWD,車貸,transaction
2026-01-14 16:49:25,美股,轉出至 One,-5706.0,USD,,transfer
2026-01-14 16:49:25,One,轉入自 美股,179089.001,TWD,,transfer
2026-01-15 00:00:00,One,增肥,-75.0,TWD,鶴茶樓,transaction
2026-01-15 00:00:00,One,熊仔,-380.0,TWD,襪子,transaction
2026-01-15 00:00:00,One,遮羞,-990.0,TWD,Uniqlo,transaction
2026-01-15 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-15 00:00:00,Two,汽暖,-1233.0,TWD,,transaction
2026-01-15 00:00:00,Two,苦口,-200.0,TWD,皮膚科,transaction
2026-01-15 00:00:00,Two,增肥,-39.0,TWD,711,transaction
2026-01-15 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-16 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-16 00:00:00,Two,增肥,-150.0,TWD,約翰,transaction
2026-01-16 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-16 00:00:00,Two,增肥,-976.0,TWD,鼎泰豐,transaction
2026-01-16 00:00:00,Two,汽啪,-60.0,TWD,,transaction
2026-01-17 00:00:00,One,五金,-39900.0,TWD,iPhone 17 Pro,transaction
2026-01-17 00:00:00,One,五金,-1680.0,TWD,手機殼,transaction
2026-01-17 00:00:00,One,五金,-177.0,TWD,保護貼,transaction
2026-01-17 00:00:00,Two,增肥,-160.0,TWD,早餐,transaction
2026-01-17 00:00:00,Two,五金,-60.0,TWD,711,transaction
2026-01-17 00:00:00,Two,汽啪,-50.0,TWD,,transaction
2026-01-17 00:00:00,Two,苦口,-514.0,TWD,中醫,transaction
2026-01-17 00:00:00,Two,增肥,-530.0,TWD,MASA,transaction
2026-01-17 00:00:00,Two,增肥,-120.0,TWD,冰淇淋,transaction
2026-01-17 00:00:00,Two,苦口,-769.0,TWD,夜酵素,transaction
2026-01-17 00:00:00,Two,五金,-868.0,TWD,Costco,transaction
2026-01-17 00:00:00,Two,增肥,-2096.0,TWD,Costco,transaction
2026-01-17 00:00:00,Two,汽車,-638.0,TWD,雨刷,transaction
2026-01-18 00:00:00,One,增肥,-92.0,TWD,711,transaction
2026-01-18 00:00:00,Two,增肥,-170.0,TWD,麻油雞,transaction
2026-01-18 00:00:00,Two,增肥,-50.0,TWD,一沐日,transaction
2026-01-18 00:00:00,Two,增肥,-195.0,TWD,小籠包,transaction
2026-01-18 00:00:00,Two,增肥,-180.0,TWD,玉米,transaction
2026-01-18 00:00:00,Two,補給,180.0,TWD,From Kryptonite,transaction
2026-01-19 00:00:00,One,增肥,-90.0,TWD,飲料,transaction
2026-01-19 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-19 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-19 00:00:00,Two,增肥,-75.0,TWD,豆花,transaction
2026-01-19 00:00:00,Two,五金,-881.0,TWD,瓦斯費,transaction
2026-01-20 00:00:00,One,增肥,-70.0,TWD,飲料,transaction
2026-01-20 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-20 00:00:00,Two,五金,-338.0,TWD,透氣膠帶,transaction
2026-01-20 00:00:00,Two,增肥,-361.0,TWD,麥噹噹,transaction
2026-01-21 00:00:00,One,增肥,-150.0,TWD,雞肉飯,transaction
2026-01-21 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-21 00:00:00,Two,增肥,-564.0,TWD,老先覺,transaction
2026-01-21 00:00:00,Two,增肥,-154.0,TWD,711,transaction
2026-01-21 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-22 00:00:00,One,增肥,-285.0,TWD,珍煮丹,transaction
2026-01-22 00:00:00,One,增肥,-140.0,TWD,中餐,transaction
2026-01-22 00:00:00,One,熊仔,-1160.0,TWD,草莓,transaction
2026-01-22 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-22 00:00:00,One,轉出至 借錢,-16133.0,TWD,,transfer
2026-01-22 00:00:00,借錢,轉入自 One,16133.0,TWD,,transfer
2026-01-23 00:00:00,One,增肥,-138.0,TWD,711,transaction
2026-01-23 00:00:00,One,增肥,-145.0,TWD,喬記,transaction
2026-01-23 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-23 00:00:00,Two,增肥,-130.0,TWD,約翰,transaction
2026-01-23 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-23 00:00:00,Two,增肥,-110.0,TWD,鹹酥雞,transaction
2026-01-24 00:00:00,One,增肥,-549.0,TWD,中醫,transaction
2026-01-24 00:00:00,Two,增肥,-25.0,TWD,711,transaction
2026-01-24 00:00:00,Two,增肥,-242.0,TWD,Uber Eats,transaction
2026-01-24 00:00:00,Two,增肥,-550.0,TWD,Pizza,transaction
2026-01-25 00:00:00,Two,增肥,-350.0,TWD,222space,transaction
2026-01-25 00:00:00,Two,汽啪,-75.0,TWD,,transaction
2026-01-25 00:00:00,Two,補給,75.0,TWD,From Kryptonite,transaction
2026-01-25 00:00:00,Two,汽暖,-1384.0,TWD,,transaction
2026-01-25 00:00:00,Two,增肥,-4356.0,TWD,初衷小鹿,transaction
2026-01-26 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-26 00:00:00,One,增肥,-186.0,TWD,,transaction
2026-01-26 00:00:00,One,熊仔,-1000.0,TWD,彩券,transaction
2026-01-26 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-01-27 00:00:00,Two,增肥,-92.0,TWD,711,transaction
2026-01-27 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-01-27 00:00:00,Two,增肥,-89.0,TWD,711,transaction
2026-01-27 00:00:00,SuGi,五金,-786.0,TWD,Google Developer Account,transaction
2026-01-27 00:00:00,SuGi,五金,-3400.0,TWD,Apple Developer Program,transaction
2026-01-28 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-28 00:00:00,Two,增肥,-135.0,TWD,,transaction
2026-01-28 00:00:00,Two,增肥,-361.0,TWD,麥噹噹,transaction
2026-01-29 00:00:00,One,增肥,-239.0,TWD,漢堡王,transaction
2026-01-29 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-29 00:00:00,Two,增肥,-65.0,TWD,711,transaction
2026-01-30 00:00:00,One,增肥,-186.0,TWD,八方雲集,transaction
2026-01-30 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-01-30 00:00:00,One,該死,-100.0,TWD,香油錢,transaction
2026-01-30 00:00:00,One,增肥,-25.0,TWD,711,transaction
2026-01-30 00:00:00,One,薪資,87185.0,TWD,,transaction
2026-01-31 00:00:00,One,增肥,-2600.0,TWD,Costco,transaction
2026-01-31 00:00:00,One,苦口,-1868.0,TWD,魚油,transaction
2026-01-31 00:00:00,One,增肥,-92.0,TWD,711,transaction
2026-01-31 00:00:00,Two,增肥,-320.0,TWD,達利早餐,transaction
2026-01-31 00:00:00,One,轉出至 Two,-75343.0,TWD,,transfer
2026-01-31 00:00:00,Two,轉入自 One,75343.0,TWD,,transfer
2026-02-01 00:00:00,One,增肥,-100.0,TWD,威力彩,transaction
2026-02-01 00:00:00,Two,增肥,-176.0,TWD,一之軒,transaction
2026-02-01 00:00:00,Two,增肥,-330.0,TWD,韓式,transaction
2026-02-01 00:00:00,Two,補給,330.0,TWD,From Kryptonite,transaction
2026-02-01 00:00:00,Two,增肥,-70.0,TWD,UG,transaction
2026-02-01 00:00:00,Two,增肥,-670.0,TWD,勝博殿,transaction
2026-02-01 00:00:00,One,五金,-330.0,TWD,iCloud,transaction
2026-02-02 00:00:00,One,薪資,25000.0,TWD,尾牙獎金,transaction
2026-02-02 00:00:00,One,該死,-3215.0,TWD,中獎請客,transaction
2026-02-02 00:00:00,One,該死,-1000.0,TWD,抖內Gerry,transaction
2026-02-02 00:00:00,One,苦口,-250.0,TWD,小兒科,transaction
2026-02-02 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-02-02 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-02 00:00:00,Two,增肥,-576.0,TWD,晚餐,transaction
2026-02-03 00:00:00,One,增肥,-140.0,TWD,粥,transaction
2026-02-03 00:00:00,One,汽啪,-170.0,TWD,,transaction
2026-02-03 00:00:00,One,增肥,-50.0,TWD,飲料,transaction
2026-02-03 00:00:00,Two,五金,-3087.0,TWD,IKEA 衣櫃、玄關櫃,transaction
2026-02-04 00:00:00,Two,增肥,-135.0,TWD,路易莎,transaction
2026-02-04 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-04 00:00:00,Two,增肥,-335.0,TWD,雞湯牛肉麵,transaction
2026-02-04 00:00:00,Two,增肥,-35.0,TWD,711,transaction
2026-02-04 00:00:00,Two,增肥,-361.0,TWD,麥噹噹,transaction
2026-02-04 00:00:00,One,五金,-650.0,TWD,Google One,transaction
2026-02-05 00:00:00,One,增肥,-79.0,TWD,711,transaction
2026-02-05 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-05 00:00:00,Two,睡覺,-24000.0,TWD,房租,transaction
2026-02-05 00:00:00,Two,汽啪,-4000.0,TWD,車位,transaction
2026-02-05 00:00:00,Two,補給,32000.0,TWD,From Kryptonite 房租 車位 便當,transaction
2026-02-05 00:00:00,Two,增肥,-4000.0,TWD,便當,transaction
2026-02-06 00:00:00,One,增肥,-219.0,TWD,Uber Eats,transaction
2026-02-06 00:00:00,One,增肥,-200.0,TWD,威力彩,transaction
2026-02-06 00:00:00,One,孝親,-5000.0,TWD,,transaction
2026-02-06 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-06 00:00:00,Two,汽啪,-1444.0,TWD,,transaction
2026-02-06 00:00:00,Two,增肥,-80.0,TWD,50嵐,transaction
2026-02-06 00:00:00,Two,增肥,-1181.0,TWD,雞湯大叔,transaction
2026-02-06 00:00:00,One,增肥,-120.0,TWD,Uber Eats 訂閱,transaction
2026-02-07 00:00:00,One,五金,-541.0,TWD,植物燈,transaction
2026-02-07 00:00:00,One,五金,-204.0,TWD,蝦皮,transaction
2026-02-07 00:00:00,Two,增肥,-130.0,TWD,路易莎,transaction
2026-02-07 00:00:00,Two,增肥,-700.0,TWD,忠南飯館,transaction
2026-02-07 00:00:00,Two,五金,-400.0,TWD,花盆,transaction
2026-02-07 00:00:00,Two,該死,-600.0,TWD,蘭花,transaction
2026-02-07 00:00:00,Two,五金,-290.0,TWD,鞋帶,transaction
2026-02-07 00:00:00,Two,汽啪,-60.0,TWD,,transaction
2026-02-08 00:00:00,One,豆漿,-3232.0,TWD,乾隆坊,transaction
2026-02-08 00:00:00,One,遮羞,-200.0,TWD,剪頭髮,transaction
2026-02-08 00:00:00,Two,增肥,-45.0,TWD,711,transaction
2026-02-08 00:00:00,Two,五金,-290.0,TWD,711,transaction
2026-02-08 00:00:00,Two,增肥,-157.0,TWD,711,transaction
2026-02-08 00:00:00,Two,增肥,-275.0,TWD,咖啡,transaction
2026-02-08 00:00:00,Two,汽啪,-180.0,TWD,,transaction
2026-02-09 00:00:00,One,增肥,-186.0,TWD,八方雲集,transaction
2026-02-09 00:00:00,One,增肥,-60.0,TWD,迷客夏,transaction
2026-02-09 00:00:00,One,該死,-3620.0,TWD,絕區零,transaction
2026-02-09 00:00:00,One,該死,-3290.0,TWD,原神,transaction
2026-02-09 00:00:00,Two,增肥,-130.0,TWD,路易莎,transaction
2026-02-09 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-09 00:00:00,Two,增肥,-100.0,TWD,威力彩,transaction
2026-02-09 00:00:00,Two,增肥,-305.0,TWD,小林,transaction
2026-02-09 00:00:00,Two,增肥,-65.0,TWD,50嵐,transaction
2026-02-09 00:00:00,Two,增肥,-100.0,TWD,臭豆腐,transaction
2026-02-09 00:00:00,Two,五金,-300.0,TWD,水費,transaction
2026-02-10 00:00:00,One,增肥,-65.0,TWD,珍煮丹,transaction
2026-02-10 00:00:00,One,增肥,-224.0,TWD,麥噹噹,transaction
2026-02-10 00:00:00,Two,增肥,-120.0,TWD,路易莎,transaction
2026-02-10 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-10 00:00:00,Two,增肥,-42.0,TWD,711,transaction
2026-02-11 00:00:00,One,增肥,-28.0,TWD,711,transaction
2026-02-11 00:00:00,One,增肥,-90.0,TWD,麻古茶坊,transaction
2026-02-11 00:00:00,One,增肥,-85.0,TWD,鹹酥雞,transaction
2026-02-11 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-11 00:00:00,One,保險,-2833.0,TWD,,transaction
2026-02-12 00:00:00,One,增肥,-90.0,TWD,,transaction
2026-02-12 00:00:00,Two,增肥,-130.0,TWD,,transaction
2026-02-12 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-12 00:00:00,Two,增肥,-367.0,TWD,麥噹噹,transaction
2026-02-13 00:00:00,One,增肥,-300.0,TWD,摩斯漢堡,transaction
2026-02-13 00:00:00,One,增肥,-80.0,TWD,,transaction
2026-02-13 00:00:00,Two,增肥,-550.0,TWD,Pizza,transaction
2026-02-13 00:00:00,Two,增肥,-120.0,TWD,飲料,transaction
2026-02-13 00:00:00,Two,汽啪,-170.0,TWD,,transaction
2026-02-14 00:00:00,One,熊仔,-1300.0,TWD,戒指耳環,transaction
2026-02-14 00:00:00,Two,增肥,-850.0,TWD,旧宅在,transaction
2026-02-14 00:00:00,Two,該死,-50.0,TWD,捐款,transaction
2026-02-14 00:00:00,Two,增肥,-42.0,TWD,,transaction
2026-02-14 00:00:00,Two,汽啪,-45.0,TWD,,transaction
2026-02-14 00:00:00,Two,增肥,-798.0,TWD,拉麵,transaction
2026-02-14 00:00:00,Two,汽車,-11619.0,TWD,車貸,transaction
2026-02-15 00:00:00,Two,五金,-145.0,TWD,洗車,transaction
2026-02-16 00:00:00,One,豆漿,-6000.0,TWD,紅包,transaction
2026-02-16 00:00:00,Two,增肥,-105.0,TWD,711,transaction
2026-02-16 00:00:00,Two,汽暖,-1391.0,TWD,,transaction
2026-02-16 00:00:00,Two,增肥,-98.0,TWD,無印,transaction
2026-02-16 00:00:00,Two,增肥,-720.0,TWD,春水堂,transaction
2026-02-16 00:00:00,Two,增肥,-80.0,TWD,冰淇淋,transaction
2026-02-16 00:00:00,Two,增肥,-80.0,TWD,飲料,transaction
2026-02-16 00:00:00,Two,汽啪,-50.0,TWD,,transaction
2026-02-16 00:00:00,Two,該死,-500.0,TWD,刮刮樂,transaction
2026-02-16 00:00:00,Two,汽啪,-60.0,TWD,,transaction
2026-02-17 00:00:00,Two,該死,-300.0,TWD,Line 紅包,transaction
2026-02-17 00:00:00,Two,汽啪,-500.0,TWD,,transaction
2026-02-17 00:00:00,Two,該死,-300.0,TWD,彩券,transaction
2026-02-17 00:00:00,Two,增肥,-240.0,TWD,供品,transaction
2026-02-17 00:00:00,Two,增肥,-395.0,TWD,晚餐,transaction
2026-02-17 00:00:00,Two,增肥,-119.0,TWD,711,transaction
2026-02-18 00:00:00,Two,增肥,-92.0,TWD,711,transaction
2026-02-18 00:00:00,Two,增肥,-138.0,TWD,85度C,transaction
2026-02-18 00:00:00,Two,汽啪,-150.0,TWD,,transaction
2026-02-19 00:00:00,One,該死,-33.0,TWD,原神,transaction
